month,company_id,export_amt,import_amt,net_exposure,hedge_ratio,policy_version
2023-11-30,228,0.0,0.0,0.0,0.0,ML_enhanced
2023-12-31,228,2200000.0,6100000.0,-3900000.0,0.8,ML_enhanced
2024-01-31,228,1600000.0,0.0,1600000.0,0.8,ML_enhanced
2024-02-29,228,650000.0,27000000.0,-26350000.0,0.8,ML_enhanced
2024-03-31,228,620000.0,450000.0,170000.0,0.5,ML_enhanced
2024-04-30,228,5000000.0,1000000.0,4000000.0,0.8,ML_enhanced
2024-05-31,228,8900000.0,6800000.0,2100000.0,0.8,ML_enhanced
2024-06-30,228,180000.0,550000.0,-370000.0,0.5,ML_enhanced
2024-07-31,228,170000.0,840000.0,-670000.0,0.5,ML_enhanced
2024-08-31,228,2800000.0,0.0,2800000.0,0.8,ML_enhanced
2024-09-30,228,560000.0,0.0,560000.0,0.5,ML_enhanced
2024-10-31,228,7500000.0,0.0,7500000.0,0.8,ML_enhanced
2024-11-30,228,140000.0,0.0,140000.0,0.5,ML_enhanced
2024-12-31,228,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-01-31,229,220000.0,70000.0,150000.0,0.5,ML_enhanced
2022-02-28,229,620000.0,30000.0,590000.0,0.5,ML_enhanced
2022-03-31,229,560000.0,50000.0,510000.0,0.5,ML_enhanced
2022-04-30,229,170000.0,10000.0,160000.0,0.5,ML_enhanced
2022-05-31,229,0.0,0.0,0.0,0.0,ML_enhanced
2022-06-30,229,390000.0,50000.0,340000.0,0.5,ML_enhanced
2022-07-31,229,320000.0,130000.0,190000.0,0.5,ML_enhanced
2022-01-31,230,0.0,120000.0,-120000.0,0.5,ML_enhanced
2022-01-31,231,30000.0,0.0,30000.0,0.3,ML_enhanced
2022-02-28,231,90000.0,0.0,90000.0,0.3,ML_enhanced
2022-03-31,231,50000.0,0.0,50000.0,0.3,ML_enhanced
2022-04-30,231,0.0,0.0,0.0,0.0,ML_enhanced
2022-05-31,231,140000.0,0.0,140000.0,0.5,ML_enhanced
2022-06-30,231,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-07-31,231,70000.0,0.0,70000.0,0.3,ML_enhanced
2022-02-28,232,50000.0,0.0,50000.0,0.3,ML_enhanced
2022-03-31,232,50000.0,0.0,50000.0,0.3,ML_enhanced
2022-04-30,232,50000.0,0.0,50000.0,0.3,ML_enhanced
2022-05-31,232,40000.0,0.0,40000.0,0.3,ML_enhanced
2022-06-30,232,0.0,0.0,0.0,0.0,ML_enhanced
2022-07-31,232,0.0,0.0,0.0,0.0,ML_enhanced
2022-08-31,232,40000.0,0.0,40000.0,0.3,ML_enhanced
2022-09-30,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2022-10-31,232,40000.0,0.0,40000.0,0.3,ML_enhanced
2022-11-30,232,40000.0,0.0,40000.0,0.3,ML_enhanced
2022-12-31,232,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,232,50000.0,0.0,50000.0,0.3,ML_enhanced
2023-02-28,232,40000.0,0.0,40000.0,0.3,ML_enhanced
2023-03-31,232,0.0,0.0,0.0,0.0,ML_enhanced
2023-04-30,232,0.0,0.0,0.0,0.0,ML_enhanced
2023-05-31,232,40000.0,0.0,40000.0,0.3,ML_enhanced
2023-06-30,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-07-31,232,0.0,0.0,0.0,0.0,ML_enhanced
2023-08-31,232,0.0,0.0,0.0,0.0,ML_enhanced
2023-09-30,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-10-31,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-11-30,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-12-31,232,0.0,0.0,0.0,0.0,ML_enhanced
2024-01-31,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2024-02-29,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2024-03-31,232,0.0,0.0,0.0,0.0,ML_enhanced
2024-04-30,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2024-05-31,232,20000.0,0.0,20000.0,0.3,ML_enhanced
2024-06-30,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2024-07-31,232,20000.0,0.0,20000.0,0.3,ML_enhanced
2024-08-31,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2024-09-30,232,40000.0,0.0,40000.0,0.3,ML_enhanced
2024-10-31,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2024-11-30,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2024-12-31,232,30000.0,0.0,30000.0,0.3,ML_enhanced
2022-01-31,233,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-01-31,234,0.0,350000.0,-350000.0,0.5,ML_enhanced
2022-01-31,235,0.0,100000.0,-100000.0,0.5,ML_enhanced
2022-02-28,235,0.0,190000.0,-190000.0,0.5,ML_enhanced
2022-03-31,235,0.0,120000.0,-120000.0,0.5,ML_enhanced
2022-04-30,235,0.0,150000.0,-150000.0,0.5,ML_enhanced
2022-02-28,236,40000.0,0.0,40000.0,0.3,ML_enhanced
2022-03-31,236,50000.0,0.0,50000.0,0.3,ML_enhanced
2022-04-30,236,120000.0,20000.0,100000.0,0.5,ML_enhanced
2022-05-31,236,50000.0,0.0,50000.0,0.3,ML_enhanced
2022-06-30,236,170000.0,10000.0,160000.0,0.5,ML_enhanced
2022-07-31,236,140000.0,10000.0,130000.0,0.5,ML_enhanced
2022-08-31,236,20000.0,0.0,20000.0,0.3,ML_enhanced
2022-09-30,236,190000.0,0.0,190000.0,0.5,ML_enhanced
2022-10-31,236,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,236,180000.0,10000.0,170000.0,0.5,ML_enhanced
2022-12-31,236,160000.0,0.0,160000.0,0.5,ML_enhanced
2023-01-31,236,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-02-28,236,90000.0,0.0,90000.0,0.3,ML_enhanced
2023-03-31,236,0.0,10000.0,-10000.0,0.3,ML_enhanced
2023-04-30,236,0.0,100000.0,-100000.0,0.5,ML_enhanced
2023-05-31,236,0.0,190000.0,-190000.0,0.5,ML_enhanced
2023-06-30,236,0.0,90000.0,-90000.0,0.3,ML_enhanced
2023-07-31,236,0.0,60000.0,-60000.0,0.3,ML_enhanced
2023-08-31,236,0.0,40000.0,-40000.0,0.3,ML_enhanced
2022-01-31,237,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-01-31,238,250000.0,0.0,250000.0,0.5,ML_enhanced
2022-02-28,238,1000000.0,0.0,1000000.0,0.8,ML_enhanced
2022-03-31,238,1100000.0,0.0,1100000.0,0.8,ML_enhanced
2022-04-30,238,0.0,0.0,0.0,0.0,ML_enhanced
2022-05-31,238,230000.0,0.0,230000.0,0.5,ML_enhanced
2022-06-30,238,360000.0,0.0,360000.0,0.5,ML_enhanced
2022-07-31,238,360000.0,0.0,360000.0,0.5,ML_enhanced
2022-08-31,238,230000.0,0.0,230000.0,0.5,ML_enhanced
2022-01-31,239,140000.0,0.0,140000.0,0.5,ML_enhanced
2022-02-28,240,70000.0,0.0,70000.0,0.3,ML_enhanced
2022-03-31,240,110000.0,0.0,110000.0,0.5,ML_enhanced
2022-04-30,240,60000.0,0.0,60000.0,0.3,ML_enhanced
2022-05-31,240,130000.0,0.0,130000.0,0.5,ML_enhanced
2022-06-30,240,240000.0,0.0,240000.0,0.5,ML_enhanced
2022-07-31,240,140000.0,0.0,140000.0,0.5,ML_enhanced
2022-08-31,240,210000.0,0.0,210000.0,0.5,ML_enhanced
2022-09-30,240,170000.0,0.0,170000.0,0.5,ML_enhanced
2022-10-31,240,200000.0,0.0,200000.0,0.5,ML_enhanced
2022-11-30,240,100000.0,0.0,100000.0,0.5,ML_enhanced
2022-01-31,241,0.0,80000.0,-80000.0,0.3,ML_enhanced
2022-02-28,241,0.0,40000.0,-40000.0,0.3,ML_enhanced
2022-01-31,242,60000.0,0.0,60000.0,0.3,ML_enhanced
2022-02-28,242,60000.0,0.0,60000.0,0.3,ML_enhanced
2022-03-31,242,260000.0,0.0,260000.0,0.5,ML_enhanced
2022-04-30,242,0.0,0.0,0.0,0.0,ML_enhanced
2022-05-31,242,100000.0,0.0,100000.0,0.5,ML_enhanced
2022-06-30,242,380000.0,0.0,380000.0,0.5,ML_enhanced
2022-07-31,242,230000.0,0.0,230000.0,0.5,ML_enhanced
2022-08-31,242,80000.0,0.0,80000.0,0.3,ML_enhanced
2022-09-30,242,70000.0,0.0,70000.0,0.3,ML_enhanced
2022-10-31,242,150000.0,0.0,150000.0,0.5,ML_enhanced
2022-11-30,242,0.0,0.0,0.0,0.0,ML_enhanced
2022-12-31,242,210000.0,0.0,210000.0,0.5,ML_enhanced
2023-01-31,242,80000.0,0.0,80000.0,0.3,ML_enhanced
2023-02-28,242,230000.0,0.0,230000.0,0.5,ML_enhanced
2022-02-28,243,240000.0,210000.0,30000.0,0.3,ML_enhanced
2022-03-31,243,290000.0,370000.0,-80000.0,0.3,ML_enhanced
2022-04-30,243,670000.0,470000.0,200000.0,0.5,ML_enhanced
2022-05-31,243,350000.0,350000.0,0.0,0.0,ML_enhanced
2022-06-30,243,180000.0,600000.0,-420000.0,0.5,ML_enhanced
2022-07-31,243,0.0,0.0,0.0,0.0,ML_enhanced
2022-08-31,243,720000.0,500000.0,220000.0,0.5,ML_enhanced
2022-09-30,243,450000.0,230000.0,220000.0,0.5,ML_enhanced
2022-10-31,243,790000.0,160000.0,630000.0,0.5,ML_enhanced
2022-11-30,243,20000.0,240000.0,-220000.0,0.5,ML_enhanced
2022-12-31,243,560000.0,130000.0,430000.0,0.5,ML_enhanced
2023-01-31,243,580000.0,440000.0,140000.0,0.5,ML_enhanced
2023-02-28,243,180000.0,240000.0,-60000.0,0.3,ML_enhanced
2023-03-31,243,470000.0,190000.0,280000.0,0.5,ML_enhanced
2023-04-30,243,930000.0,340000.0,590000.0,0.5,ML_enhanced
2023-05-31,243,890000.0,230000.0,660000.0,0.5,ML_enhanced
2023-06-30,243,350000.0,200000.0,150000.0,0.5,ML_enhanced
2023-07-31,243,480000.0,120000.0,360000.0,0.5,ML_enhanced
2023-08-31,243,250000.0,170000.0,80000.0,0.3,ML_enhanced
2023-09-30,243,230000.0,330000.0,-100000.0,0.5,ML_enhanced
2023-10-31,243,550000.0,190000.0,360000.0,0.5,ML_enhanced
2023-11-30,243,190000.0,180000.0,10000.0,0.3,ML_enhanced
2023-12-31,243,220000.0,150000.0,70000.0,0.3,ML_enhanced
2024-01-31,243,230000.0,380000.0,-150000.0,0.5,ML_enhanced
2024-02-29,243,380000.0,310000.0,70000.0,0.3,ML_enhanced
2024-03-31,243,480000.0,220000.0,260000.0,0.5,ML_enhanced
2024-04-30,243,240000.0,270000.0,-30000.0,0.3,ML_enhanced
2024-05-31,243,170000.0,190000.0,-20000.0,0.3,ML_enhanced
2024-06-30,243,0.0,0.0,0.0,0.0,ML_enhanced
2024-07-31,243,170000.0,210000.0,-40000.0,0.3,ML_enhanced
2024-08-31,243,400000.0,250000.0,150000.0,0.5,ML_enhanced
2024-09-30,243,280000.0,240000.0,40000.0,0.3,ML_enhanced
2022-01-31,244,0.0,100000.0,-100000.0,0.5,ML_enhanced
2022-02-28,244,0.0,0.0,0.0,0.0,ML_enhanced
2022-03-31,244,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-04-30,244,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-05-31,244,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-06-30,244,0.0,0.0,0.0,0.0,ML_enhanced
2022-07-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2022-08-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2022-09-30,244,0.0,0.0,0.0,0.0,ML_enhanced
2022-10-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,244,0.0,0.0,0.0,0.0,ML_enhanced
2022-12-31,244,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-01-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2023-02-28,244,0.0,80000.0,-80000.0,0.3,ML_enhanced
2023-03-31,244,0.0,60000.0,-60000.0,0.3,ML_enhanced
2023-04-30,244,0.0,0.0,0.0,0.0,ML_enhanced
2023-05-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,244,0.0,0.0,0.0,0.0,ML_enhanced
2023-07-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2023-08-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2023-09-30,244,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-10-31,244,0.0,100000.0,-100000.0,0.5,ML_enhanced
2023-11-30,244,0.0,0.0,0.0,0.0,ML_enhanced
2023-12-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2024-01-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2024-02-29,244,0.0,0.0,0.0,0.0,ML_enhanced
2024-03-31,244,0.0,280000.0,-280000.0,0.5,ML_enhanced
2024-04-30,244,0.0,0.0,0.0,0.0,ML_enhanced
2024-05-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2024-06-30,244,0.0,0.0,0.0,0.0,ML_enhanced
2024-07-31,244,0.0,0.0,0.0,0.0,ML_enhanced
2024-08-31,244,0.0,150000.0,-150000.0,0.5,ML_enhanced
2022-01-31,245,150000.0,0.0,150000.0,0.5,ML_enhanced
2022-02-28,245,450000.0,0.0,450000.0,0.5,ML_enhanced
2022-03-31,245,300000.0,0.0,300000.0,0.5,ML_enhanced
2022-01-31,246,10000.0,50000.0,-40000.0,0.3,ML_enhanced
2022-02-28,246,0.0,40000.0,-40000.0,0.3,ML_enhanced
2022-03-31,246,70000.0,10000.0,60000.0,0.3,ML_enhanced
2022-04-30,246,0.0,0.0,0.0,0.0,ML_enhanced
2022-05-31,246,70000.0,50000.0,20000.0,0.3,ML_enhanced
2022-06-30,246,90000.0,20000.0,70000.0,0.3,ML_enhanced
2022-07-31,246,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-08-31,246,0.0,0.0,0.0,0.0,ML_enhanced
2022-09-30,246,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-10-31,246,220000.0,0.0,220000.0,0.5,ML_enhanced
2022-11-30,246,0.0,0.0,0.0,0.0,ML_enhanced
2022-12-31,246,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,246,0.0,20000.0,-20000.0,0.3,ML_enhanced
2023-02-28,246,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-03-31,246,40000.0,40000.0,0.0,0.0,ML_enhanced
2023-04-30,246,0.0,0.0,0.0,0.0,ML_enhanced
2023-05-31,246,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,246,100000.0,30000.0,70000.0,0.3,ML_enhanced
2023-07-31,246,0.0,0.0,0.0,0.0,ML_enhanced
2023-08-31,246,190000.0,20000.0,170000.0,0.5,ML_enhanced
2023-09-30,246,0.0,10000.0,-10000.0,0.3,ML_enhanced
2023-10-31,246,0.0,80000.0,-80000.0,0.3,ML_enhanced
2023-11-30,246,0.0,30000.0,-30000.0,0.3,ML_enhanced
2023-12-31,246,30000.0,20000.0,10000.0,0.3,ML_enhanced
2024-01-31,246,40000.0,110000.0,-70000.0,0.3,ML_enhanced
2024-02-29,246,0.0,10000.0,-10000.0,0.3,ML_enhanced
2024-03-31,246,0.0,10000.0,-10000.0,0.3,ML_enhanced
2024-04-30,246,0.0,30000.0,-30000.0,0.3,ML_enhanced
2024-05-31,246,40000.0,0.0,40000.0,0.3,ML_enhanced
2024-06-30,246,0.0,20000.0,-20000.0,0.3,ML_enhanced
2024-07-31,246,0.0,40000.0,-40000.0,0.3,ML_enhanced
2024-08-31,246,100000.0,0.0,100000.0,0.5,ML_enhanced
2024-09-30,246,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-01-31,247,700000.0,0.0,700000.0,0.5,ML_enhanced
2022-02-28,247,740000.0,0.0,740000.0,0.5,ML_enhanced
2022-03-31,247,430000.0,0.0,430000.0,0.5,ML_enhanced
2022-04-30,247,210000.0,0.0,210000.0,0.5,ML_enhanced
2022-05-31,247,340000.0,0.0,340000.0,0.5,ML_enhanced
2022-06-30,247,660000.0,0.0,660000.0,0.5,ML_enhanced
2022-07-31,247,960000.0,0.0,960000.0,0.5,ML_enhanced
2022-08-31,247,320000.0,0.0,320000.0,0.5,ML_enhanced
2022-09-30,247,450000.0,0.0,450000.0,0.5,ML_enhanced
2022-10-31,247,20000.0,0.0,20000.0,0.3,ML_enhanced
2022-11-30,247,490000.0,0.0,490000.0,0.5,ML_enhanced
2022-12-31,247,770000.0,0.0,770000.0,0.5,ML_enhanced
2023-01-31,247,560000.0,0.0,560000.0,0.5,ML_enhanced
2023-02-28,247,520000.0,0.0,520000.0,0.5,ML_enhanced
2023-03-31,247,840000.0,0.0,840000.0,0.5,ML_enhanced
2023-04-30,247,0.0,0.0,0.0,0.0,ML_enhanced
2023-05-31,247,440000.0,0.0,440000.0,0.5,ML_enhanced
2023-06-30,247,280000.0,0.0,280000.0,0.5,ML_enhanced
2023-07-31,247,560000.0,0.0,560000.0,0.5,ML_enhanced
2023-08-31,247,0.0,0.0,0.0,0.0,ML_enhanced
2023-09-30,247,540000.0,0.0,540000.0,0.5,ML_enhanced
2023-10-31,247,480000.0,0.0,480000.0,0.5,ML_enhanced
2023-11-30,247,950000.0,0.0,950000.0,0.5,ML_enhanced
2023-12-31,247,220000.0,0.0,220000.0,0.5,ML_enhanced
2024-01-31,247,320000.0,0.0,320000.0,0.5,ML_enhanced
2024-02-29,247,270000.0,0.0,270000.0,0.5,ML_enhanced
2024-03-31,247,340000.0,0.0,340000.0,0.5,ML_enhanced
2024-04-30,247,460000.0,0.0,460000.0,0.5,ML_enhanced
2024-05-31,247,440000.0,0.0,440000.0,0.5,ML_enhanced
2024-06-30,247,120000.0,0.0,120000.0,0.5,ML_enhanced
2024-07-31,247,140000.0,0.0,140000.0,0.5,ML_enhanced
2024-08-31,247,210000.0,0.0,210000.0,0.5,ML_enhanced
2024-09-30,247,220000.0,0.0,220000.0,0.5,ML_enhanced
2024-10-31,247,410000.0,0.0,410000.0,0.5,ML_enhanced
2024-11-30,247,100000.0,0.0,100000.0,0.5,ML_enhanced
2022-02-28,248,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-03-31,248,0.0,0.0,0.0,0.0,ML_enhanced
2022-04-30,248,0.0,0.0,0.0,0.0,ML_enhanced
2022-05-31,248,0.0,0.0,0.0,0.0,ML_enhanced
2022-06-30,248,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-07-31,248,0.0,0.0,0.0,0.0,ML_enhanced
2022-08-31,248,0.0,0.0,0.0,0.0,ML_enhanced
2022-09-30,248,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-10-31,248,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,248,0.0,0.0,0.0,0.0,ML_enhanced
2022-12-31,248,0.0,10000.0,-10000.0,0.3,ML_enhanced
2023-01-31,248,0.0,0.0,0.0,0.0,ML_enhanced
2023-02-28,248,0.0,0.0,0.0,0.0,ML_enhanced
2023-03-31,248,0.0,0.0,0.0,0.0,ML_enhanced
2023-04-30,248,0.0,10000.0,-10000.0,0.3,ML_enhanced
2023-05-31,248,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,248,0.0,0.0,0.0,0.0,ML_enhanced
2023-07-31,248,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-01-31,249,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-02-28,249,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-01-31,250,0.0,170000.0,-170000.0,0.5,ML_enhanced
2022-02-28,250,20000.0,200000.0,-180000.0,0.5,ML_enhanced
2022-03-31,250,0.0,180000.0,-180000.0,0.5,ML_enhanced
2022-04-30,250,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-05-31,250,0.0,40000.0,-40000.0,0.3,ML_enhanced
2022-06-30,250,10000.0,50000.0,-40000.0,0.3,ML_enhanced
2022-07-31,250,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-08-31,250,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-09-30,250,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-01-31,251,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-02-28,251,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-01-31,252,0.0,90000.0,-90000.0,0.3,ML_enhanced
2022-02-28,252,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-01-31,253,60000.0,0.0,60000.0,0.3,ML_enhanced
2022-02-28,253,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-03-31,253,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-04-30,253,0.0,0.0,0.0,0.0,ML_enhanced
2022-05-31,253,0.0,0.0,0.0,0.0,ML_enhanced
2022-06-30,253,0.0,0.0,0.0,0.0,ML_enhanced
2022-07-31,253,0.0,0.0,0.0,0.0,ML_enhanced
2022-08-31,253,0.0,0.0,0.0,0.0,ML_enhanced
2022-09-30,253,0.0,0.0,0.0,0.0,ML_enhanced
2022-10-31,253,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,253,0.0,0.0,0.0,0.0,ML_enhanced
2022-12-31,253,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,253,0.0,0.0,0.0,0.0,ML_enhanced
2023-02-28,253,0.0,0.0,0.0,0.0,ML_enhanced
2023-03-31,253,40000.0,0.0,40000.0,0.3,ML_enhanced
2023-04-30,253,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-05-31,253,20000.0,0.0,20000.0,0.3,ML_enhanced
2023-06-30,253,0.0,0.0,0.0,0.0,ML_enhanced
2023-07-31,253,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-08-31,253,0.0,0.0,0.0,0.0,ML_enhanced
2023-09-30,253,0.0,0.0,0.0,0.0,ML_enhanced
2023-10-31,253,40000.0,0.0,40000.0,0.3,ML_enhanced
2023-11-30,253,60000.0,0.0,60000.0,0.3,ML_enhanced
2023-12-31,253,90000.0,0.0,90000.0,0.3,ML_enhanced
2024-01-31,253,80000.0,0.0,80000.0,0.3,ML_enhanced
2024-02-29,253,100000.0,0.0,100000.0,0.5,ML_enhanced
2024-03-31,253,40000.0,0.0,40000.0,0.3,ML_enhanced
2024-04-30,253,10000.0,0.0,10000.0,0.3,ML_enhanced
2024-05-31,253,0.0,0.0,0.0,0.0,ML_enhanced
2024-06-30,253,0.0,0.0,0.0,0.0,ML_enhanced
2024-07-31,253,30000.0,0.0,30000.0,0.3,ML_enhanced
2024-08-31,253,50000.0,0.0,50000.0,0.3,ML_enhanced
2024-09-30,253,30000.0,0.0,30000.0,0.3,ML_enhanced
2024-10-31,253,70000.0,0.0,70000.0,0.3,ML_enhanced
2024-11-30,253,40000.0,0.0,40000.0,0.3,ML_enhanced
2024-12-31,253,70000.0,0.0,70000.0,0.3,ML_enhanced
2022-01-31,254,0.0,60000.0,-60000.0,0.3,ML_enhanced
2022-02-28,254,0.0,0.0,0.0,0.0,ML_enhanced
2022-03-31,254,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-04-30,254,30000.0,0.0,30000.0,0.3,ML_enhanced
2022-05-31,254,0.0,240000.0,-240000.0,0.5,ML_enhanced
2022-06-30,254,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-07-31,254,0.0,40000.0,-40000.0,0.3,ML_enhanced
2022-08-31,254,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-09-30,254,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-10-31,254,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-01-31,255,0.0,40000.0,-40000.0,0.3,ML_enhanced
2022-02-28,255,0.0,80000.0,-80000.0,0.3,ML_enhanced
2022-01-31,256,230000.0,0.0,230000.0,0.5,ML_enhanced
2022-01-31,257,0.0,140000.0,-140000.0,0.5,ML_enhanced
2022-02-28,257,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-03-31,257,0.0,80000.0,-80000.0,0.3,ML_enhanced
2022-04-30,257,0.0,80000.0,-80000.0,0.3,ML_enhanced
2022-05-31,257,0.0,110000.0,-110000.0,0.5,ML_enhanced
2022-06-30,257,0.0,90000.0,-90000.0,0.3,ML_enhanced
2022-07-31,257,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-01-31,258,300000.0,0.0,300000.0,0.5,ML_enhanced
2022-02-28,258,70000.0,0.0,70000.0,0.3,ML_enhanced
2022-01-31,259,140000.0,240000.0,-100000.0,0.5,ML_enhanced
2022-01-31,260,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-02-28,260,0.0,60000.0,-60000.0,0.3,ML_enhanced
2022-03-31,260,0.0,40000.0,-40000.0,0.3,ML_enhanced
2022-01-31,261,150000.0,70000.0,80000.0,0.3,ML_enhanced
2022-02-28,261,140000.0,10000.0,130000.0,0.5,ML_enhanced
2022-03-31,261,140000.0,0.0,140000.0,0.5,ML_enhanced
2022-01-31,262,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-02-28,262,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-03-31,262,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-01-31,263,360000.0,10000.0,350000.0,0.5,ML_enhanced
2022-02-28,263,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-03-31,263,20000.0,0.0,20000.0,0.3,ML_enhanced
2022-04-30,263,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-05-31,263,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-06-30,263,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-07-31,263,30000.0,0.0,30000.0,0.3,ML_enhanced
2022-08-31,263,270000.0,0.0,270000.0,0.5,ML_enhanced
2022-09-30,263,170000.0,40000.0,130000.0,0.5,ML_enhanced
2022-01-31,264,0.0,6000000.0,-6000000.0,0.8,ML_enhanced
2022-02-28,264,0.0,5100000.0,-5100000.0,0.8,ML_enhanced
2022-03-31,264,170000.0,4700000.0,-4530000.0,0.8,ML_enhanced
2022-04-30,264,0.0,4300000.0,-4300000.0,0.8,ML_enhanced
2022-05-31,264,0.0,5700000.0,-5700000.0,0.8,ML_enhanced
2022-06-30,264,180000.0,4700000.0,-4520000.0,0.8,ML_enhanced
2022-07-31,264,180000.0,6300000.0,-6120000.0,0.8,ML_enhanced
2022-08-31,264,0.0,4100000.0,-4100000.0,0.8,ML_enhanced
2022-09-30,264,0.0,4700000.0,-4700000.0,0.8,ML_enhanced
2022-10-31,264,0.0,5300000.0,-5300000.0,0.8,ML_enhanced
2022-11-30,264,100000.0,4000000.0,-3900000.0,0.8,ML_enhanced
2022-12-31,264,110000.0,0.0,110000.0,0.5,ML_enhanced
2022-01-31,265,880000.0,10000.0,870000.0,0.5,ML_enhanced
2022-02-28,265,360000.0,0.0,360000.0,0.5,ML_enhanced
2022-03-31,265,470000.0,60000.0,410000.0,0.5,ML_enhanced
2022-04-30,265,1300000.0,10000.0,1290000.0,0.8,ML_enhanced
2022-05-31,265,210000.0,0.0,210000.0,0.5,ML_enhanced
2022-06-30,265,390000.0,0.0,390000.0,0.5,ML_enhanced
2022-07-31,265,1400000.0,0.0,1400000.0,0.8,ML_enhanced
2022-08-31,265,1200000.0,10000.0,1190000.0,0.8,ML_enhanced
2022-09-30,265,370000.0,0.0,370000.0,0.5,ML_enhanced
2022-01-31,266,100000.0,0.0,100000.0,0.5,ML_enhanced
2022-02-28,266,100000.0,0.0,100000.0,0.5,ML_enhanced
2022-03-31,266,90000.0,10000.0,80000.0,0.3,ML_enhanced
2022-01-31,267,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-02-28,267,0.0,30000.0,-30000.0,0.3,ML_enhanced
