company_id,trade_month,fix_month,trade_date_bd,fix_date_bd,notional_usd,pnl_krw,actual_maturity_days,forward_price_30d,forward_price_adjusted,maturity_adjustment,status
311,2022-11-30,,2022-11-30,,73.72306291597285,0.0,,,,,open
312,2022-01-31,,2022-01-28,,353.957144795344,0.0,,,,,open
313,2023-08-31,,2023-08-31,,191.59742222274605,0.0,,,,,open
314,2023-04-30,,2023-04-28,,210.11900348412857,0.0,,,,,open
315,2022-06-30,,2022-06-30,,253.17266661191596,0.0,,,,,open
316,2023-04-30,,2023-04-28,,730.8487077708819,0.0,,,,,open
317,2022-01-31,,2022-01-28,,10.890989070625968,0.0,,,,,open
318,2022-08-31,,2022-08-31,,22.11808715485596,0.0,,,,,open
319,2022-01-31,,2022-01-28,,258.66099042736676,0.0,,,,,open
320,2022-11-30,,2022-11-30,,73.72306291597285,0.0,,,,,open
321,2022-07-31,,2022-07-29,,257.59390333051317,0.0,,,,,open
322,2022-11-30,,2022-11-30,,2.7646148593489817,0.0,,,,,open
323,2022-04-30,,2022-04-29,,13.565643552494956,0.0,,,,,open
324,2022-02-28,,2022-02-28,,5.476509254591711,0.0,,,,,open
325,2022-02-28,,2022-02-28,,63.89260797023663,0.0,,,,,open
326,2022-01-31,,2022-01-28,,99.83406648073804,0.0,,,,,open
327,2022-03-31,,2022-03-31,,163.62281194646576,0.0,,,,,open
328,2023-06-30,,2023-06-30,,8.248730362046826,0.0,,,,,open
329,2022-12-31,,2022-12-30,,24.774986667185352,0.0,,,,,open
330,2022-05-31,,2022-05-31,,8.226478370419247,0.0,,,,,open
331,2022-11-30,,2022-11-30,,221.16918874791853,0.0,,,,,open
332,2022-09-30,,2022-09-30,,87.55889608329204,0.0,,,,,open
333,2023-10-31,,2023-10-31,,2.7501404005802685,0.0,,,,,open
334,2022-09-30,,2022-09-30,,221.2014216841062,0.0,,,,,open
335,2024-10-31,,2024-10-31,,5.427497547613024,0.0,,,,,open
336,2022-05-31,,2022-05-31,,132.53770707897678,0.0,,,,,open
337,2022-03-31,,2022-03-31,,13.635234328872146,0.0,,,,,open
338,2024-05-31,,2024-05-31,,145.39617342101988,0.0,,,,,open
339,2022-02-28,,2022-02-28,,5.476509254591711,0.0,,,,,open
340,2022-05-31,,2022-05-31,,137.1079728403208,0.0,,,,,open
341,2023-08-31,,2023-08-31,,305.64350687914254,0.0,,,,,open
342,2023-10-31,,2023-10-31,,8.250421201740807,0.0,,,,,open
343,2022-07-31,,2022-07-29,,133.3968427961586,0.0,,,,,open
344,2022-01-31,,2022-01-28,,49.91703324036902,0.0,,,,,open
345,2024-12-31,,2024-12-31,,1577.1293945776733,0.0,,,,,open
346,2022-01-31,,2022-01-28,,24.504725408908428,0.0,,,,,open
347,2022-09-30,,2022-09-30,,13.825088855256638,0.0,,,,,open
348,2024-05-31,,2024-05-31,,19.08324776150886,0.0,,,,,open
349,2024-11-30,,2024-11-29,,8.11411898133885,0.0,,,,,open
350,2024-01-31,,2024-01-31,,13.70249058707137,0.0,,,,,open
351,2023-07-31,,2023-07-31,,10.945432685269104,0.0,,,,,open
352,2022-02-28,,2022-02-28,,50.20133483375735,0.0,,,,,open
353,2022-07-31,,2022-07-29,,24.839412106870913,0.0,,,,,open
354,2022-01-31,,2022-01-28,,8.168241802969476,0.0,,,,,open
355,2022-01-31,,2022-01-28,,5.445494535312984,0.0,,,,,open
356,2022-01-31,,2022-01-28,,5.445494535312984,0.0,,,,,open
357,2022-03-31,,2022-03-31,,236.34406170045054,0.0,,,,,open
358,2024-11-30,,2024-11-29,,18.932944289790647,0.0,,,,,open
359,2022-10-31,,2022-10-31,,13.89061593623375,0.0,,,,,open
360,2024-04-30,,2024-04-30,,5.464653971174356,0.0,,,,,open
361,2022-01-31,,2022-01-28,,8.168241802969476,0.0,,,,,open
362,2022-01-31,,2022-01-28,,8.168241802969476,0.0,,,,,open
363,2022-03-31,,2022-03-31,,118.17203085022527,0.0,,,,,open
364,2022-01-31,,2022-01-28,,5.445494535312984,0.0,,,,,open
365,2022-01-31,,2022-01-28,,24.504725408908428,0.0,,,,,open
366,2023-07-31,,2023-07-31,,2.736358171317276,0.0,,,,,open
367,2022-11-30,,2022-11-30,,8.293844578046945,0.0,,,,,open
368,2022-07-31,,2022-07-29,,22.0794774283297,0.0,,,,,open
369,2022-03-31,,2022-03-31,,45.45078109624049,0.0,,,,,open
370,2022-09-30,,2022-09-30,,8.295053313153984,0.0,,,,,open
371,2022-01-31,,2022-01-28,,45.3791211276082,0.0,,,,,open
372,2022-11-30,,2022-11-30,,5.529229718697963,0.0,,,,,open
373,2024-12-31,,2024-12-31,,62.72673728433928,0.0,,,,,open
374,2022-02-28,,2022-02-28,,1153.7179496339872,0.0,,,,,open
375,2022-01-31,,2022-01-28,,2.722747267656492,0.0,,,,,open
377,2023-02-28,,2023-02-28,,154.97254586634162,0.0,,,,,open
378,2024-12-31,,2024-12-31,,2.6882887407573977,0.0,,,,,open
379,2024-12-31,,2024-12-31,,24.194598666816578,0.0,,,,,open
